split,prediction_model,reconstruction_variant,diagnostic_name,failure_mode,n_failure,n_reference,failure_median,reference_median,median_delta,median_ratio,cliffs_delta
val,mlp,mlp_ae@16,top_of_book_mse,non_neutral_missed_vs_detected,153,152,0.4071462154388428,0.5074201822280884,-0.1002739667892456,0.8023847487718337,-0.16038871689026488
val,mlp,mlp_ae@16,last_step_mse,incorrect_vs_correct,354,846,0.6272622644901276,0.7757481336593628,-0.14848586916923523,0.8085901045371556,-0.09279961533838202
val,mlp,mlp_ae@16,last_step_mse,opposite_direction_vs_not,77,1123,0.3969099223613739,0.7608853578567505,-0.3639754354953766,0.5216422135909979,-0.37134993234726094
val,mlp,mlp_ae@16,last_step_mse,low_confidence_vs_high_confidence,300,300,0.6558669805526733,0.7652346789836884,-0.10936769843101501,0.8570795320250426,-0.10104444444444445
val,mlp,mlp_ae@16,last_step_mse,non_neutral_missed_vs_detected,153,152,0.694530725479126,0.420261412858963,0.27426931262016296,1.6526159771708708,0.21886824905400756
val,mlp,mlp_ae@16,midprice_mae,incorrect_vs_correct,354,846,0.0263277124613523,0.0246041668578982,0.0017235456034540991,1.0700509638634979,0.057452151033110285
val,mlp,mlp_ae@16,midprice_mae,opposite_direction_vs_not,77,1123,0.0226582512259483,0.0251553114503622,-0.0024970602244138995,0.9007342751712205,-0.01798290756438575
val,mlp,mlp_ae@16,midprice_mae,low_confidence_vs_high_confidence,300,300,0.028749141842126798,0.02855841163545845,0.00019073020666834917,1.0066785999551717,0.030933333333333334
val,mlp,mlp_ae@16,midprice_mae,non_neutral_missed_vs_detected,153,152,0.0228762403130531,0.027346420101821402,-0.004470179788768302,0.836535101409103,-0.23993808049535603
val,mlp,mlp_ae@16,top1_volume_sum_mae,incorrect_vs_correct,354,846,0.6144703924655914,0.5717911720275879,0.04267922043800354,1.07464127206907,0.05206955964258524
val,mlp,mlp_ae@16,top1_volume_sum_mae,opposite_direction_vs_not,77,1123,0.5892321467399597,0.5865291953086853,0.002702951431274414,1.004608383440916,0.007944860126516405
val,mlp,mlp_ae@16,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.6109040081501007,0.6741408407688141,-0.06323683261871338,0.9061964076429551,-0.16348888888888888
val,mlp,mlp_ae@16,top1_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.5938809514045715,0.6515398919582367,-0.05765894055366516,0.9115035913144655,-0.11893704850361198
val,mlp,mlp_ae@16,top5_volume_sum_mae,incorrect_vs_correct,354,846,1.5621396899223328,1.7516360878944397,-0.18949639797210693,0.8918174846466587,-0.058580758905317144
val,mlp,mlp_ae@16,top5_volume_sum_mae,opposite_direction_vs_not,77,1123,1.4421255588531494,1.712637424468994,-0.2705118656158445,0.842049541980716,-0.10703010257774283
val,mlp,mlp_ae@16,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,1.7236756682395935,1.8776090145111084,-0.1539333462715149,0.9180162935510852,-0.04128888888888889
val,mlp,mlp_ae@16,top5_volume_sum_mae,non_neutral_missed_vs_detected,153,152,1.3986809253692627,1.7104347944259644,-0.31175386905670166,0.8177341398382106,-0.0565875472996216
val,mlp,mlp_ae@32,normalized_mse,incorrect_vs_correct,354,846,0.5313932597637177,0.5295959413051605,0.001797318458557129,1.0033937542159552,0.0007947002177077908
val,mlp,mlp_ae@32,normalized_mse,opposite_direction_vs_not,77,1123,0.4005025029182434,0.5360910892486572,-0.13558858633041382,0.7470792015579963,-0.22320778064322142
val,mlp,mlp_ae@32,normalized_mse,low_confidence_vs_high_confidence,300,300,0.5359683930873871,0.5408088266849518,-0.004840433597564697,0.9910496401709351,-0.054844444444444446
val,mlp,mlp_ae@32,normalized_mse,non_neutral_missed_vs_detected,153,152,0.4633831083774566,0.4553625434637069,0.008020564913749695,1.0176135807147013,0.017543859649122806
val,mlp,mlp_ae@32,top_of_book_mse,incorrect_vs_correct,354,846,0.577818363904953,0.6303379833698273,-0.05251961946487427,0.9166802241805245,0.002731364613802407
val,mlp,mlp_ae@32,top_of_book_mse,opposite_direction_vs_not,77,1123,0.4292208552360534,0.6293975114822388,-0.20017665624618536,0.6819551196273927,-0.16418221137722475
val,mlp,mlp_ae@32,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.6013835668563843,0.7084413468837738,-0.10705778002738953,0.8488826485095691,-0.15335555555555555
val,mlp,mlp_ae@32,top_of_book_mse,non_neutral_missed_vs_detected,153,152,0.5183721780776978,0.46921493113040924,0.04915724694728851,1.1047648821167335,-0.05624355005159959
val,mlp,mlp_ae@32,last_step_mse,incorrect_vs_correct,354,846,0.6030641496181488,0.6919633746147156,-0.08889922499656677,0.8715261121355364,-0.07344632768361582
val,mlp,mlp_ae@32,last_step_mse,opposite_direction_vs_not,77,1123,0.4183034002780914,0.6854575276374817,-0.2671541273593903,0.6102542949959691,-0.3568942188710666
val,mlp,mlp_ae@32,last_step_mse,low_confidence_vs_high_confidence,300,300,0.5871165692806244,0.7168287932872772,-0.12971222400665283,0.8190471347951711,-0.15622222222222223
val,mlp,mlp_ae@32,last_step_mse,non_neutral_missed_vs_detected,153,152,0.654474139213562,0.4539636969566345,0.2005104422569275,1.4416882750782636,0.19315445476436188
val,mlp,mlp_ae@32,midprice_mae,incorrect_vs_correct,354,846,0.036646246910095145,0.042502149939537,-0.005855903029441854,0.8622210161657143,-0.046606830414980434
val,mlp,mlp_ae@32,midprice_mae,opposite_direction_vs_not,77,1123,0.0292529091238975,0.0418214574456214,-0.0125685483217239,0.6994712980037525,-0.18317123659955362
val,mlp,mlp_ae@32,midprice_mae,low_confidence_vs_high_confidence,300,300,0.0469871424138546,0.03703658096492285,0.00995056144893175,1.2686684674904487,0.062
val,mlp,mlp_ae@32,midprice_mae,non_neutral_missed_vs_detected,153,152,0.0275832954794168,0.032272415235638605,-0.004689119756221806,0.8547019266458996,-0.09004127966976264
val,mlp,mlp_ae@32,top1_volume_sum_mae,incorrect_vs_correct,354,846,0.6257097721099854,0.6449213325977325,-0.019211560487747192,0.9702110016885884,-0.04322100679835984
val,mlp,mlp_ae@32,top1_volume_sum_mae,opposite_direction_vs_not,77,1123,0.5680909156799316,0.6463279128074646,-0.07823699712753296,0.8789515421240378,-0.17523794104381815
val,mlp,mlp_ae@32,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.6322377026081085,0.8228007555007935,-0.19056305289268494,0.7683970856629808,-0.2816888888888889
val,mlp,mlp_ae@32,top1_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.6447592377662659,0.6123718023300171,0.03238743543624878,1.0528885152990677,0.043773649810801514
val,mlp,mlp_ae@32,top5_volume_sum_mae,incorrect_vs_correct,354,846,1.6211152076721191,1.7749837040901184,-0.15386849641799927,0.9133127272867699,-0.07492219951650171
val,mlp,mlp_ae@32,top5_volume_sum_mae,opposite_direction_vs_not,77,1123,1.281490921974182,1.7462764978408811,-0.4647855758666992,0.7338419337136094,-0.21858195233083924
val,mlp,mlp_ae@32,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,1.6463180780410767,1.9700984954833984,-0.3237804174423218,0.835652675140551,-0.15384444444444445
val,mlp,mlp_ae@32,top5_volume_sum_mae,non_neutral_missed_vs_detected,153,152,1.6594650745391846,1.4169578552246094,0.2425072193145752,1.1711463883138107,0.15617475060199518
val,mlp,mlp_ae@64,normalized_mse,incorrect_vs_correct,354,846,0.4406420290470123,0.38703483343124384,0.05360719561576843,1.1385074184163624,0.08051849180590616
val,mlp,mlp_ae@64,normalized_mse,opposite_direction_vs_not,77,1123,0.3836351335048675,0.3923693299293518,-0.008734196424484308,0.9777398594684835,-0.04985486463669901
val,mlp,mlp_ae@64,normalized_mse,low_confidence_vs_high_confidence,300,300,0.4525800049304962,0.4038353562355041,0.04874464869499212,1.1207042621264836,0.036755555555555555
val,mlp,mlp_ae@64,normalized_mse,non_neutral_missed_vs_detected,153,152,0.3601701557636261,0.4127300232648849,-0.052559867501258795,0.8726531520884137,-0.14404884760921913
val,mlp,mlp_ae@64,top_of_book_mse,incorrect_vs_correct,354,846,0.47958017885684967,0.4437099546194076,0.03587022423744207,1.0808416035385318,0.022278318708178067
val,mlp,mlp_ae@64,top_of_book_mse,opposite_direction_vs_not,77,1123,0.364380806684494,0.4537557959556579,-0.08937498927116388,0.8030328426264381,-0.06285344219449295
val,mlp,mlp_ae@64,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.47095730900764465,0.5119228065013885,-0.040965497493743896,0.9199771977855166,-0.13993333333333333
val,mlp,mlp_ae@64,top_of_book_mse,non_neutral_missed_vs_detected,153,152,0.345194935798645,0.44840921461582184,-0.10321427881717682,0.7698212359315442,-0.16460268317853458
val,mlp,mlp_ae@64,last_step_mse,incorrect_vs_correct,354,846,0.46571640670299524,0.4840835630893707,-0.018367156386375483,0.9620578805255063,-0.002564410786552871
val,mlp,mlp_ae@64,last_step_mse,opposite_direction_vs_not,77,1123,0.2985554337501526,0.4875822961330414,-0.1890268623828888,0.6123180355766833,-0.20731806039018863
val,mlp,mlp_ae@64,last_step_mse,low_confidence_vs_high_confidence,300,300,0.4503566771745682,0.5254500806331635,-0.07509340345859528,0.8570874642019118,-0.10086666666666666
val,mlp,mlp_ae@64,last_step_mse,non_neutral_missed_vs_detected,153,152,0.4722403585910797,0.35455290973186493,0.11768744885921478,1.3319319786381598,0.13630890952872377
val,mlp,mlp_ae@64,midprice_mae,incorrect_vs_correct,354,846,0.0301303947344422,0.0324645154178142,-0.002334120683372,0.9281024018583933,-0.0927328338074822
val,mlp,mlp_ae@64,midprice_mae,opposite_direction_vs_not,77,1123,0.0229559186846017,0.0323717705905437,-0.009415851905941998,0.709133861566024,-0.24908929005099975
val,mlp,mlp_ae@64,midprice_mae,low_confidence_vs_high_confidence,300,300,0.02790302317589515,0.03372218832373615,-0.0058191651478409975,0.8274380923332594,-0.16748888888888888
val,mlp,mlp_ae@64,midprice_mae,non_neutral_missed_vs_detected,153,152,0.0311897285282611,0.02688119839876885,0.004308530129492252,1.1602804333935344,0.02089783281733746
val,mlp,mlp_ae@64,top1_volume_sum_mae,incorrect_vs_correct,354,846,0.5671580731868744,0.5796515047550201,-0.012493431568145752,0.9784466503310021,-0.045358015787153906
val,mlp,mlp_ae@64,top1_volume_sum_mae,opposite_direction_vs_not,77,1123,0.5294550657272339,0.5805147886276245,-0.051059722900390625,0.9120440617523299,-0.0779799007759827
val,mlp,mlp_ae@64,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5338876843452454,0.6584183573722839,-0.12453067302703857,0.8108639110184678,-0.2688888888888889
val,mlp,mlp_ae@64,top1_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.54673832654953,0.5846644341945648,-0.03792610764503479,0.9351318372952138,-0.16253869969040247
val,mlp,mlp_ae@64,top5_volume_sum_mae,incorrect_vs_correct,354,846,1.7003580331802368,1.792775809764862,-0.09241777658462524,0.9484498975938622,-0.07347971844906573
val,mlp,mlp_ae@64,top5_volume_sum_mae,opposite_direction_vs_not,77,1123,1.4823236465454102,1.7750096321105957,-0.29268598556518555,0.8351073818021123,-0.1602965155948237
val,mlp,mlp_ae@64,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,1.799142599105835,1.9463958144187927,-0.14725321531295776,0.9243456987411738,-0.15426666666666666
val,mlp,mlp_ae@64,top5_volume_sum_mae,non_neutral_missed_vs_detected,153,152,1.505092978477478,1.5388495326042175,-0.0337565541267395,0.9780637720507912,0.01780185758513932
val,mlp,pca@128,normalized_mse,incorrect_vs_correct,354,846,0.13603355735540384,0.07774210348725316,0.05829145386815068,1.749805462592202,0.34731738590375444
val,mlp,pca@128,normalized_mse,opposite_direction_vs_not,77,1123,0.2293299883604049,0.0919218137860298,0.1374081745743751,2.4948375028176204,0.5521041736535949
val,mlp,pca@128,normalized_mse,low_confidence_vs_high_confidence,300,300,0.1393006443977356,0.0765772238373756,0.06272342056036,1.8190871569536597,0.34904444444444443
val,mlp,pca@128,normalized_mse,non_neutral_missed_vs_detected,153,152,0.0851532146334648,0.2454333901405334,-0.16028017550706858,0.3469504071337102,-0.6444788441692466
val,mlp,pca@128,top_of_book_mse,incorrect_vs_correct,354,846,0.19207920879125595,0.1116351559758186,0.08044405281543734,1.720597844937507,0.23644668830388268
val,mlp,pca@128,top_of_book_mse,opposite_direction_vs_not,77,1123,0.2387012541294098,0.1227115467190742,0.1159897074103356,1.945222438405678,0.42315920944594143
val,mlp,pca@128,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.20281483232975006,0.13203409314155576,0.0707807391881943,1.5360792618336023,0.11826666666666667
val,mlp,pca@128,top_of_book_mse,non_neutral_missed_vs_detected,153,152,0.1017751470208168,0.27370502054691315,-0.17192987352609634,0.3718424558579571,-0.5672514619883041
val,mlp,pca@128,last_step_mse,incorrect_vs_correct,354,846,0.13417781144380564,0.0712736770510673,0.06290413439273834,1.8825717571392842,0.3230489775747619
val,mlp,pca@128,last_step_mse,opposite_direction_vs_not,77,1123,0.1923759281635284,0.082524225115776,0.10985170304775238,2.331144920096344,0.4235061465693701
val,mlp,pca@128,last_step_mse,low_confidence_vs_high_confidence,300,300,0.12826015055179596,0.0876870863139629,0.040573064237833065,1.4627028442085708,0.20435555555555557
val,mlp,pca@128,last_step_mse,non_neutral_missed_vs_detected,153,152,0.0988370031118393,0.193769097328186,-0.09493209421634671,0.510076191067967,-0.3122635018919849
val,mlp,pca@128,midprice_mae,incorrect_vs_correct,354,846,0.01537705771625035,0.015446234028786351,-6.91763125360012e-05,0.9955214771181713,0.06602022144755647
val,mlp,pca@128,midprice_mae,opposite_direction_vs_not,77,1123,0.0166648384183645,0.0152880288660526,0.0013768095523119007,1.090058016267168,0.1393646424812943
val,mlp,pca@128,midprice_mae,low_confidence_vs_high_confidence,300,300,0.015810337848961298,0.01615224312990895,-0.00034190528094765055,0.9788323344195737,-0.01648888888888889
val,mlp,pca@128,midprice_mae,non_neutral_missed_vs_detected,153,152,0.0122848190367221,0.0180187774822115,-0.0057339584454894,0.681778719385925,-0.40479876160990713
val,mlp,pca@128,top1_volume_sum_mae,incorrect_vs_correct,354,846,0.3043505102396011,0.22835952788591385,0.07599098235368723,1.3327690464995687,0.2855110790559763
val,mlp,pca@128,top1_volume_sum_mae,opposite_direction_vs_not,77,1123,0.3919128477573395,0.2331868410110473,0.15872600674629217,1.6806816630736572,0.5896196412670144
val,mlp,pca@128,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.29862937331199646,0.25181378424167633,0.04681558907032013,1.1859135281704405,0.0956
val,mlp,pca@128,top1_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.2220968008041381,0.39883145689964294,-0.17673465609550484,0.556868815039391,-0.6171310629514963
val,mlp,pca@128,top5_volume_sum_mae,incorrect_vs_correct,354,846,0.6165506541728973,0.4787932485342026,0.13775740563869476,1.2877179368348048,0.2886698454675375
val,mlp,pca@128,top5_volume_sum_mae,opposite_direction_vs_not,77,1123,0.7749190330505371,0.5164667367935181,0.25845229625701904,1.5004238953734352,0.5362607116836858
val,mlp,pca@128,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.6340503096580505,0.43418414890766144,0.1998661607503891,1.4603257886157768,0.43751111111111113
val,mlp,pca@128,top5_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.5403463244438171,0.7848447859287262,-0.24449846148490906,0.6884753955578771,-0.5581355349157207
val,mlp,pca@16,normalized_mse,incorrect_vs_correct,354,846,0.5977732539176941,0.6041443943977356,-0.006371140480041504,0.9894542752707441,0.025844452458228154
val,mlp,pca@16,normalized_mse,opposite_direction_vs_not,77,1123,0.4348902106285095,0.6094383597373962,-0.17454814910888672,0.7135917909990133,-0.237085265580368
val,mlp,pca@16,normalized_mse,low_confidence_vs_high_confidence,300,300,0.5820647478103638,0.6806019246578217,-0.09853717684745789,0.8552205433491856,-0.07408888888888888
val,mlp,pca@16,normalized_mse,non_neutral_missed_vs_detected,153,152,0.5427610278129578,0.4656775444746017,0.07708348333835607,1.1655297410256815,-0.013501891984864121
val,mlp,pca@16,top_of_book_mse,incorrect_vs_correct,354,846,0.4423806220293045,0.41312912106513977,0.029251500964164734,1.070804742325469,0.0028382150632421097
val,mlp,pca@16,top_of_book_mse,opposite_direction_vs_not,77,1123,0.4222488105297088,0.424033522605896,-0.0017847120761871893,0.9957911061719383,-0.026633206508540435
val,mlp,pca@16,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.420028954744339,0.5703056156635284,-0.15027666091918945,0.7364980165163754,-0.20184444444444444
val,mlp,pca@16,top_of_book_mse,non_neutral_missed_vs_detected,153,152,0.2948087155818939,0.4846671521663666,-0.18985843658447266,0.6082704682257857,-0.2215342277261782
val,mlp,pca@16,last_step_mse,incorrect_vs_correct,354,846,0.63841712474823,0.6720291376113892,-0.03361201286315918,0.9499842923736502,-0.025837774305138173
val,mlp,pca@16,last_step_mse,opposite_direction_vs_not,77,1123,0.4000675082206726,0.682523787021637,-0.28245627880096436,0.5861590699519311,-0.32120595344103803
val,mlp,pca@16,last_step_mse,low_confidence_vs_high_confidence,300,300,0.6436728537082672,0.7687168121337891,-0.12504395842552185,0.8373341698116017,-0.09526666666666667
val,mlp,pca@16,last_step_mse,non_neutral_missed_vs_detected,153,152,0.5319249033927917,0.4618774652481079,0.07004743814468384,1.1516580552529365,0.1260749914000688
val,mlp,pca@16,midprice_mae,incorrect_vs_correct,354,846,0.0147018153220415,0.016335094347596148,-0.0016332790255546483,0.9000141051652389,-0.056116520415113995
val,mlp,pca@16,midprice_mae,opposite_direction_vs_not,77,1123,0.0104623306542634,0.0162193533033132,-0.0057570226490498005,0.6450522692619447,-0.25378450578806766
val,mlp,pca@16,midprice_mae,low_confidence_vs_high_confidence,300,300,0.01463110558688635,0.02113966457545755,-0.006508558988571198,0.692116260154505,-0.2472888888888889
val,mlp,pca@16,midprice_mae,non_neutral_missed_vs_detected,153,152,0.0145931728184223,0.0121462363749742,0.0024469364434480997,1.2014563497619482,0.02020983832129343
val,mlp,pca@16,top1_volume_sum_mae,incorrect_vs_correct,354,846,0.5998327136039734,0.6338619589805603,-0.034029245376586914,0.9463144224157005,-0.05959583817499432
val,mlp,pca@16,top1_volume_sum_mae,opposite_direction_vs_not,77,1123,0.5926437973976135,0.6255823373794556,-0.03293853998184204,0.9473473945574926,-0.07504249979762001
val,mlp,pca@16,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5780456364154816,0.7598231732845306,-0.18177753686904907,0.7607633680303945,-0.3416
val,mlp,pca@16,top1_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.5779939889907837,0.6384288370609283,-0.06043484807014465,0.905338160556214,-0.1565187478500172
val,mlp,pca@16,top5_volume_sum_mae,incorrect_vs_correct,354,846,0.9032323956489562,0.8878507614135742,0.015381634235381969,1.0173245717679988,0.002337353581493502
val,mlp,pca@16,top5_volume_sum_mae,opposite_direction_vs_not,77,1123,1.2739384174346924,0.8858882188796997,0.3880501985549927,1.4380351722542644,0.2561436782273826
val,mlp,pca@16,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.922136127948761,0.8053931295871735,0.11674299836158752,1.1449515697028945,0.08482222222222222
val,mlp,pca@16,top5_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.8839424252510071,1.2783017754554749,-0.3943593502044678,0.6914974556270544,-0.3459752321981424
val,mlp,pca@32,normalized_mse,incorrect_vs_correct,354,846,0.3946970254182815,0.2953765094280243,0.09932051599025721,1.3362505575767836,0.17253008507967035
val,mlp,pca@32,normalized_mse,opposite_direction_vs_not,77,1123,0.3887304067611694,0.3164610266685486,0.0722693800926208,1.2283673944100342,0.11447768616067815
val,mlp,pca@32,normalized_mse,low_confidence_vs_high_confidence,300,300,0.41491343080997467,0.32069481909275055,0.09421861171722412,1.293795241169688,0.1615111111111111
val,mlp,pca@32,normalized_mse,non_neutral_missed_vs_detected,153,152,0.2693457305431366,0.42302581667900085,-0.15368008613586426,0.636712275996906,-0.2868937048503612
val,mlp,pca@32,top_of_book_mse,incorrect_vs_correct,354,846,0.34425705671310425,0.3088422566652298,0.03541480004787445,1.1146695417598325,0.08907320591417238
val,mlp,pca@32,top_of_book_mse,opposite_direction_vs_not,77,1123,0.3814906775951385,0.3103396296501159,0.07115104794502258,1.2292683278163343,0.10363011876814192
val,mlp,pca@32,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.3521275818347931,0.3921071588993072,-0.039979577064514105,0.8980391554779523,-0.026755555555555557
val,mlp,pca@32,top_of_book_mse,non_neutral_missed_vs_detected,153,152,0.225205197930336,0.42957498133182526,-0.20436978340148926,0.5242511964549821,-0.3137254901960784
val,mlp,pca@32,last_step_mse,incorrect_vs_correct,354,846,0.39900805056095123,0.34000609815120697,0.05900195240974426,1.1735320417209252,0.08245515620200078
val,mlp,pca@32,last_step_mse,opposite_direction_vs_not,77,1123,0.3687111139297485,0.3575641214847564,0.011146992444992065,1.0311748069093316,-0.010419678273640874
val,mlp,pca@32,last_step_mse,low_confidence_vs_high_confidence,300,300,0.42149128019809723,0.3836063295602798,0.03788495063781744,1.098759972707552,0.0402
val,mlp,pca@32,last_step_mse,non_neutral_missed_vs_detected,153,152,0.3474851250648498,0.4181421101093292,-0.07065698504447943,0.8310215992691931,-0.058135534915720675
val,mlp,pca@32,midprice_mae,incorrect_vs_correct,354,846,0.0083403442986309,0.008391408715397099,-5.106441676619791e-05,0.9939146788700088,0.009242563876534306
val,mlp,pca@32,midprice_mae,opposite_direction_vs_not,77,1123,0.0087599977850914,0.0083620296791195,0.00039796810597189994,1.047592285753978,0.11179470573949647
val,mlp,pca@32,midprice_mae,low_confidence_vs_high_confidence,300,300,0.008348546922206851,0.00837400136515495,-2.545444294809948e-05,0.9969603010749416,-0.03811111111111111
val,mlp,pca@32,midprice_mae,non_neutral_missed_vs_detected,153,152,0.0065468251705169,0.00955869816243645,-0.0030118729919195505,0.6849076160019846,-0.3783109735122119
val,mlp,pca@32,top1_volume_sum_mae,incorrect_vs_correct,354,846,0.5099283158779144,0.4326833486557007,0.07724496722221375,1.17852539845179,0.1433799468419014
val,mlp,pca@32,top1_volume_sum_mae,opposite_direction_vs_not,77,1123,0.5463820099830627,0.4435594975948334,0.10282251238822937,1.2318122212370075,0.22670028101906997
val,mlp,pca@32,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.49608309566974634,0.5776995122432709,-0.08161641657352453,0.8587216799671529,-0.16155555555555556
val,mlp,pca@32,top1_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.4305700659751892,0.57147616147995,-0.14090609550476074,0.7534348674494896,-0.2991056071551428
val,mlp,pca@32,top5_volume_sum_mae,incorrect_vs_correct,354,846,0.8933379054069519,0.8730753660202026,0.020262539386749268,1.023208236282182,0.046493301812450746
val,mlp,pca@32,top5_volume_sum_mae,opposite_direction_vs_not,77,1123,1.2924281358718872,0.8696138262748718,0.4228143095970154,1.4862092768329216,0.3304344809242405
val,mlp,pca@32,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.9106133580207825,0.817885011434555,0.09272834658622742,1.113375774454631,0.07537777777777778
val,mlp,pca@32,top5_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.8741393089294434,1.3055028319358826,-0.4313635230064392,0.6695805535965127,-0.3928448572411421
val,mlp,pca@64,normalized_mse,incorrect_vs_correct,354,846,0.21746711432933805,0.15871804952621454,0.0587490648031235,1.3701473460548055,0.2660509409517704
val,mlp,pca@64,normalized_mse,opposite_direction_vs_not,77,1123,0.2899249494075775,0.1787977814674377,0.11112716794013983,1.6215243110294302,0.36274589168623006
val,mlp,pca@64,normalized_mse,low_confidence_vs_high_confidence,300,300,0.24569024890661234,0.15557190030813214,0.0901183485984802,1.5792713749718816,0.2758888888888889
val,mlp,pca@64,normalized_mse,non_neutral_missed_vs_detected,153,152,0.169569119811058,0.33524394035339355,-0.16567482054233557,0.5058081575831278,-0.5125558995528036
val,mlp,pca@64,top_of_book_mse,incorrect_vs_correct,354,846,0.25428876280784607,0.17158298939466476,0.0827057734131813,1.482016158507103,0.17768561926513604
val,mlp,pca@64,top_of_book_mse,opposite_direction_vs_not,77,1123,0.2875813841819763,0.1847144365310669,0.10286694765090942,1.5568971737279904,0.31706583710145597
val,mlp,pca@64,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.267339825630188,0.21273704618215555,0.054602779448032435,1.2566679402010636,0.04175555555555555
val,mlp,pca@64,top_of_book_mse,non_neutral_missed_vs_detected,153,152,0.1473879367113113,0.32371738553047175,-0.17632944881916043,0.45529818075661427,-0.4761781905744754
val,mlp,pca@64,last_step_mse,incorrect_vs_correct,354,846,0.271910160779953,0.21884212642908096,0.05306803435087204,1.2424946020073953,0.1810447302693967
val,mlp,pca@64,last_step_mse,opposite_direction_vs_not,77,1123,0.2648495435714721,0.2297113835811615,0.03513815999031061,1.1529665593516205,0.14625712666674376
val,mlp,pca@64,last_step_mse,low_confidence_vs_high_confidence,300,300,0.275285929441452,0.2501689940690994,0.0251169353723526,1.1003998735567326,0.0976
val,mlp,pca@64,last_step_mse,non_neutral_missed_vs_detected,153,152,0.242058590054512,0.2686078548431396,-0.026549264788627597,0.9011597601859718,-0.1369969040247678
val,mlp,pca@64,midprice_mae,incorrect_vs_correct,354,846,0.010986569337546749,0.00999839184805745,0.0009881774894892996,1.098833642900412,0.1076985748821306
val,mlp,pca@64,midprice_mae,opposite_direction_vs_not,77,1123,0.0116148879751563,0.0101370811462402,0.0014778068289161006,1.1457822826508806,0.16506111875657736
val,mlp,pca@64,midprice_mae,low_confidence_vs_high_confidence,300,300,0.0109054548665881,0.00974914710968725,0.0011563077569008498,1.1186060425482638,0.03693333333333333
val,mlp,pca@64,midprice_mae,non_neutral_missed_vs_detected,153,152,0.0093123884871602,0.011951445601880498,-0.0026390571147202977,0.7791851126105569,-0.3329033367733058
val,mlp,pca@64,top1_volume_sum_mae,incorrect_vs_correct,354,846,0.3921933025121689,0.31920066475868225,0.07299263775348663,1.228673200942954,0.22518732219417398
val,mlp,pca@64,top1_volume_sum_mae,opposite_direction_vs_not,77,1123,0.4577946364879608,0.3315845131874084,0.12621012330055242,1.380627316056886,0.4683766811994773
val,mlp,pca@64,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.3825550228357315,0.3683107942342758,0.014244228601455688,1.038674480423713,0.020466666666666668
val,mlp,pca@64,top1_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.3158177733421325,0.4766017198562622,-0.1607839465141297,0.6626450559963981,-0.5210698314413484
val,mlp,pca@64,top5_volume_sum_mae,incorrect_vs_correct,354,846,0.7831718027591705,0.6943807899951935,0.08879101276397705,1.1278707793235347,0.19977027153370464
val,mlp,pca@64,top5_volume_sum_mae,opposite_direction_vs_not,77,1123,1.04733145236969,0.716982901096344,0.33034855127334595,1.460748158384541,0.41346809913150073
val,mlp,pca@64,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.8533676266670227,0.6582857370376587,0.195081889629364,1.2963483463993144,0.24984444444444445
val,mlp,pca@64,top5_volume_sum_mae,non_neutral_missed_vs_detected,153,152,0.7171100378036499,1.1174962520599365,-0.4003862142562866,0.6417113582992026,-0.47325421396628825
val,mlp,pca@8,normalized_mse,incorrect_vs_correct,354,846,0.8014439046382904,0.8881796896457672,-0.0867357850074768,0.9023443273713344,-0.08718328858970763
val,mlp,pca@8,normalized_mse,opposite_direction_vs_not,77,1123,0.443211019039154,0.8920065760612488,-0.4487955570220948,0.49686967667458243,-0.3963525343756866
val,mlp,pca@8,normalized_mse,low_confidence_vs_high_confidence,300,300,0.6742220222949982,0.9595824778079987,-0.2853604555130005,0.7026201893923101,-0.15275555555555556
