split,prediction_model,reconstruction_variant,diagnostic_name,quantile_bin,n_samples,accuracy,macro_f1,balanced_accuracy,mcc,mean_confidence,mean_proba_true,opposite_direction_rate,directional_accuracy_non_neutral,true_down_count,true_neutral_count,true_up_count
val,majority,mlp_ae@64,midprice_mae,Q1,300,0.7233333333333334,0.279819471308833,0.3333333333333333,0.0,0.6560714285714286,0.5221267857142857,0.0,0.0,38,217,45
val,majority,mlp_ae@64,midprice_mae,Q2,300,0.68,0.2698412698412698,0.3333333333333333,0.0,0.6560714285714286,0.5011642857142857,0.0,0.0,51,204,45
val,majority,mlp_ae@64,midprice_mae,Q3,300,0.75,0.2857142857142857,0.3333333333333333,0.0,0.6560714285714286,0.5350196428571429,0.0,0.0,27,225,48
val,majority,mlp_ae@64,midprice_mae,Q4,300,0.83,0.302367941712204,0.3333333333333333,0.0,0.6560714285714286,0.5737720238095239,0.0,0.0,25,249,26
val,majority,mlp_ae@64,top1_volume_sum_mae,Q1,300,0.6833333333333333,0.2706270627062706,0.3333333333333333,0.0,0.6560714285714286,0.502767261904762,0.0,0.0,46,205,49
val,majority,mlp_ae@64,top1_volume_sum_mae,Q2,300,0.7833333333333333,0.29283489096573206,0.3333333333333333,0.0,0.6560714285714286,0.5511779761904763,0.0,0.0,31,235,34
val,majority,mlp_ae@64,top1_volume_sum_mae,Q3,300,0.77,0.2900188323917137,0.3333333333333333,0.0,0.6560714285714286,0.5447232142857142,0.0,0.0,33,231,36
val,majority,mlp_ae@64,top1_volume_sum_mae,Q4,300,0.7466666666666667,0.28498727735368956,0.3333333333333333,0.0,0.6560714285714286,0.5334142857142857,0.0,0.0,31,224,45
val,majority,pca@128,normalized_mse,Q1,300,0.8766666666666667,0.3114268798105388,0.3333333333333333,0.0,0.6560714285714286,0.5963636904761905,0.0,0.0,18,263,19
val,majority,pca@128,normalized_mse,Q2,300,0.7733333333333333,0.2907268170426065,0.3333333333333333,0.0,0.6560714285714286,0.5463333333333333,0.0,0.0,31,232,37
val,majority,pca@128,normalized_mse,Q3,300,0.72,0.27906976744186046,0.3333333333333333,0.0,0.6560714285714286,0.5205142857142856,0.0,0.0,39,216,45
val,majority,pca@128,normalized_mse,Q4,300,0.6133333333333333,0.2534435261707989,0.3333333333333333,0.0,0.6560714285714286,0.46887142857142855,0.0,0.0,53,184,63
val,majority,pca@128,top_of_book_mse,Q1,300,0.84,0.3043478260869565,0.3333333333333333,0.0,0.6560714285714286,0.5786119047619047,0.0,0.0,23,252,25
val,majority,pca@128,top_of_book_mse,Q2,300,0.76,0.2878787878787879,0.3333333333333333,0.0,0.6560714285714286,0.5398928571428571,0.0,0.0,39,228,33
val,majority,pca@128,top_of_book_mse,Q3,300,0.7333333333333333,0.28205128205128205,0.3333333333333333,0.0,0.6560714285714286,0.5269571428571428,0.0,0.0,32,220,48
val,majority,pca@128,top_of_book_mse,Q4,300,0.65,0.2626262626262626,0.3333333333333333,0.0,0.6560714285714286,0.4866208333333333,0.0,0.0,47,195,58
val,majority,pca@128,last_step_mse,Q1,300,0.88,0.3120567375886525,0.3333333333333333,0.0,0.6560714285714286,0.5979738095238095,0.0,0.0,16,264,20
val,majority,pca@128,last_step_mse,Q2,300,0.8133333333333334,0.29901960784313725,0.3333333333333333,0.0,0.6560714285714286,0.5657047619047619,0.0,0.0,28,244,28
val,majority,pca@128,last_step_mse,Q3,300,0.69,0.27218934911242604,0.3333333333333333,0.0,0.6560714285714286,0.5060017857142858,0.0,0.0,48,207,45
val,majority,pca@128,last_step_mse,Q4,300,0.6,0.25,0.3333333333333333,0.0,0.6560714285714286,0.46240238095238095,0.0,0.0,49,180,71
val,majority,pca@128,midprice_mae,Q1,300,0.8033333333333333,0.29698089956869994,0.3333333333333333,0.0,0.6560714285714286,0.5608720238095238,0.0,0.0,33,241,26
val,majority,pca@128,midprice_mae,Q2,300,0.67,0.26746506986027946,0.3333333333333333,0.0,0.6560714285714286,0.4962886904761905,0.0,0.0,38,201,61
val,majority,pca@128,midprice_mae,Q3,300,0.7833333333333333,0.29283489096573206,0.3333333333333333,0.0,0.6560714285714286,0.5511803571428572,0.0,0.0,32,235,33
val,majority,pca@128,midprice_mae,Q4,300,0.7266666666666667,0.2805662805662806,0.3333333333333333,0.0,0.6560714285714286,0.5237416666666667,0.0,0.0,38,218,44
val,majority,pca@128,top1_volume_sum_mae,Q1,300,0.8433333333333334,0.3050030138637734,0.3333333333333333,0.0,0.6560714285714286,0.5802363095238094,0.0,0.0,27,253,20
val,majority,pca@128,top1_volume_sum_mae,Q2,300,0.8133333333333334,0.29901960784313725,0.3333333333333333,0.0,0.6560714285714286,0.5656880952380953,0.0,0.0,21,244,35
val,majority,pca@128,top1_volume_sum_mae,Q3,300,0.7766666666666666,0.29143214509068166,0.3333333333333333,0.0,0.6560714285714286,0.5479577380952381,0.0,0.0,35,233,32
val,majority,pca@128,top1_volume_sum_mae,Q4,300,0.55,0.23655913978494625,0.3333333333333333,0.0,0.6560714285714286,0.43820059523809524,0.0,0.0,58,165,77
val,majority,pca@16,normalized_mse,Q1,300,0.74,0.2835249042145594,0.3333333333333333,0.0,0.6560714285714286,0.5301964285714285,0.0,0.0,36,222,42
val,majority,pca@16,normalized_mse,Q2,300,0.6166666666666667,0.2542955326460481,0.3333333333333333,0.0,0.6560714285714286,0.47048392857142857,0.0,0.0,52,185,63
val,majority,pca@16,normalized_mse,Q3,300,0.8266666666666667,0.30170316301703165,0.3333333333333333,0.0,0.6560714285714286,0.5721642857142858,0.0,0.0,28,248,24
val,majority,pca@16,normalized_mse,Q4,300,0.8,0.2962962962962963,0.3333333333333333,0.0,0.6560714285714286,0.5592380952380952,0.0,0.0,25,240,35
val,majority,pca@16,top_of_book_mse,Q1,300,0.7266666666666667,0.2805662805662806,0.3333333333333333,0.0,0.6560714285714286,0.5237511904761905,0.0,0.0,42,218,40
val,majority,pca@16,top_of_book_mse,Q2,300,0.7533333333333333,0.2864385297845374,0.3333333333333333,0.0,0.6560714285714286,0.5366559523809523,0.0,0.0,36,226,38
val,majority,pca@16,top_of_book_mse,Q3,300,0.7133333333333334,0.2775616083009079,0.3333333333333333,0.0,0.6560714285714286,0.517277380952381,0.0,0.0,36,214,50
val,majority,pca@16,top_of_book_mse,Q4,300,0.79,0.29422718808193665,0.3333333333333333,0.0,0.6560714285714286,0.5543982142857142,0.0,0.0,27,237,36
val,majority,pca@16,last_step_mse,Q1,300,0.6966666666666667,0.2737393582187295,0.3333333333333333,0.0,0.6560714285714286,0.5092172619047619,0.0,0.0,42,209,49
val,majority,pca@16,last_step_mse,Q2,300,0.6733333333333333,0.2682602921646746,0.3333333333333333,0.0,0.6560714285714286,0.4979178571428571,0.0,0.0,44,202,54
val,majority,pca@16,last_step_mse,Q3,300,0.7866666666666666,0.2935323383084577,0.3333333333333333,0.0,0.6560714285714286,0.5527904761904762,0.0,0.0,30,236,34
val,majority,pca@16,last_step_mse,Q4,300,0.8266666666666667,0.30170316301703165,0.3333333333333333,0.0,0.6560714285714286,0.5721571428571428,0.0,0.0,25,248,27
val,majority,pca@16,midprice_mae,Q1,300,0.71,0.27680311890838205,0.3333333333333333,0.0,0.6560714285714286,0.5156482142857143,0.0,0.0,30,213,57
val,majority,pca@16,midprice_mae,Q2,300,0.6466666666666666,0.26180836707152494,0.3333333333333333,0.0,0.6560714285714286,0.48501785714285706,0.0,0.0,52,194,54
val,majority,pca@16,midprice_mae,Q3,300,0.8066666666666666,0.2976629766297663,0.3333333333333333,0.0,0.6560714285714286,0.5624869047619048,0.0,0.0,33,242,25
val,majority,pca@16,midprice_mae,Q4,300,0.82,0.30036630036630035,0.3333333333333333,0.0,0.6560714285714286,0.5689297619047619,0.0,0.0,26,246,28
val,majority,pca@16,top1_volume_sum_mae,Q1,300,0.7133333333333334,0.2775616083009079,0.3333333333333333,0.0,0.6560714285714286,0.5173011904761904,0.0,0.0,46,214,40
val,majority,pca@16,top1_volume_sum_mae,Q2,300,0.76,0.2878787878787879,0.3333333333333333,0.0,0.6560714285714286,0.5398761904761905,0.0,0.0,32,228,40
val,majority,pca@16,top1_volume_sum_mae,Q3,300,0.7366666666666667,0.2827895073576456,0.3333333333333333,0.0,0.6560714285714286,0.5285863095238095,0.0,0.0,38,221,41
val,majority,pca@16,top1_volume_sum_mae,Q4,300,0.7733333333333333,0.2907268170426065,0.3333333333333333,0.0,0.6560714285714286,0.5463190476190476,0.0,0.0,25,232,43
val,majority,pca@32,normalized_mse,Q1,300,0.8133333333333334,0.29901960784313725,0.3333333333333333,0.0,0.6560714285714286,0.5657071428571429,0.0,0.0,29,244,27
val,majority,pca@32,normalized_mse,Q2,300,0.6933333333333334,0.27296587926509186,0.3333333333333333,0.0,0.6560714285714286,0.5076023809523809,0.0,0.0,42,208,50
val,majority,pca@32,normalized_mse,Q3,300,0.74,0.2835249042145594,0.3333333333333333,0.0,0.6560714285714286,0.5301869047619047,0.0,0.0,32,222,46
val,majority,pca@32,normalized_mse,Q4,300,0.7366666666666667,0.2827895073576456,0.3333333333333333,0.0,0.6560714285714286,0.5285863095238096,0.0,0.0,38,221,41
val,majority,pca@32,top_of_book_mse,Q1,300,0.79,0.29422718808193665,0.3333333333333333,0.0,0.6560714285714286,0.5544124999999999,0.0,0.0,33,237,30
val,majority,pca@32,top_of_book_mse,Q2,300,0.7233333333333334,0.279819471308833,0.3333333333333333,0.0,0.6560714285714286,0.5221363095238095,0.0,0.0,42,217,41
val,majority,pca@32,top_of_book_mse,Q3,300,0.7233333333333334,0.279819471308833,0.3333333333333333,0.0,0.6560714285714286,0.5221196428571427,0.0,0.0,35,217,48
val,majority,pca@32,top_of_book_mse,Q4,300,0.7466666666666667,0.28498727735368956,0.3333333333333333,0.0,0.6560714285714286,0.5334142857142857,0.0,0.0,31,224,45
val,majority,pca@32,last_step_mse,Q1,300,0.7333333333333333,0.28205128205128205,0.3333333333333333,0.0,0.6560714285714286,0.5269642857142858,0.0,0.0,35,220,45
val,majority,pca@32,last_step_mse,Q2,300,0.7733333333333333,0.2907268170426065,0.3333333333333333,0.0,0.6560714285714286,0.5463261904761905,0.0,0.0,28,232,40
val,majority,pca@32,last_step_mse,Q3,300,0.72,0.27906976744186046,0.3333333333333333,0.0,0.6560714285714286,0.5205190476190477,0.0,0.0,41,216,43
val,majority,pca@32,last_step_mse,Q4,300,0.7566666666666667,0.28716002530044277,0.3333333333333333,0.0,0.6560714285714286,0.5382732142857143,0.0,0.0,37,227,36
val,majority,pca@32,midprice_mae,Q1,300,0.7266666666666667,0.2805662805662806,0.3333333333333333,0.0,0.6560714285714286,0.5237440476190476,0.0,0.0,39,218,43
val,majority,pca@32,midprice_mae,Q2,300,0.7833333333333333,0.29283489096573206,0.3333333333333333,0.0,0.6560714285714286,0.5511684523809524,0.0,0.0,27,235,38
val,majority,pca@32,midprice_mae,Q3,300,0.7666666666666667,0.2893081761006289,0.3333333333333333,0.0,0.6560714285714286,0.5431035714285715,0.0,0.0,31,230,39
val,majority,pca@32,midprice_mae,Q4,300,0.7066666666666667,0.2760416666666667,0.3333333333333333,0.0,0.6560714285714286,0.5140666666666667,0.0,0.0,44,212,44
val,majority,pca@32,top1_volume_sum_mae,Q1,300,0.8,0.2962962962962963,0.3333333333333333,0.0,0.6560714285714286,0.5592547619047619,0.0,0.0,32,240,28
val,majority,pca@32,top1_volume_sum_mae,Q2,300,0.8,0.2962962962962963,0.3333333333333333,0.0,0.6560714285714286,0.5592428571428572,0.0,0.0,27,240,33
val,majority,pca@32,top1_volume_sum_mae,Q3,300,0.7033333333333334,0.27527723418134376,0.3333333333333333,0.0,0.6560714285714286,0.5124351190476191,0.0,0.0,37,211,52
val,majority,pca@32,top1_volume_sum_mae,Q4,300,0.68,0.2698412698412698,0.3333333333333333,0.0,0.6560714285714286,0.5011499999999999,0.0,0.0,45,204,51
val,majority,pca@64,normalized_mse,Q1,300,0.82,0.30036630036630035,0.3333333333333333,0.0,0.6560714285714286,0.5689297619047619,0.0,0.0,26,246,28
val,majority,pca@64,normalized_mse,Q2,300,0.7766666666666666,0.29143214509068166,0.3333333333333333,0.0,0.6560714285714286,0.5479482142857143,0.0,0.0,31,233,36
val,majority,pca@64,normalized_mse,Q3,300,0.7466666666666667,0.28498727735368956,0.3333333333333333,0.0,0.6560714285714286,0.5334214285714286,0.0,0.0,34,224,42
val,majority,pca@64,normalized_mse,Q4,300,0.64,0.2601626016260163,0.3333333333333333,0.0,0.6560714285714286,0.48178333333333334,0.0,0.0,50,192,58
val,majority,pca@64,top_of_book_mse,Q1,300,0.8333333333333334,0.30303030303030304,0.3333333333333333,0.0,0.6560714285714286,0.5753821428571428,0.0,0.0,23,250,27
val,majority,pca@64,top_of_book_mse,Q2,300,0.7366666666666667,0.2827895073576456,0.3333333333333333,0.0,0.6560714285714286,0.5286005952380952,0.0,0.0,44,221,35
val,majority,pca@64,top_of_book_mse,Q3,300,0.7166666666666667,0.27831715210355984,0.3333333333333333,0.0,0.6560714285714286,0.5188875,0.0,0.0,34,215,51
val,majority,pca@64,top_of_book_mse,Q4,300,0.6966666666666667,0.2737393582187295,0.3333333333333333,0.0,0.6560714285714286,0.5092125000000001,0.0,0.0,40,209,51
val,majority,pca@64,last_step_mse,Q1,300,0.8333333333333334,0.30303030303030304,0.3333333333333333,0.0,0.6560714285714286,0.5753845238095238,0.0,0.0,24,250,26
val,majority,pca@64,last_step_mse,Q2,300,0.7166666666666667,0.27831715210355984,0.3333333333333333,0.0,0.6560714285714286,0.5189017857142857,0.0,0.0,40,215,45
val,majority,pca@64,last_step_mse,Q3,300,0.74,0.2835249042145594,0.3333333333333333,0.0,0.6560714285714286,0.5301988095238095,0.0,0.0,37,222,41
val,majority,pca@64,last_step_mse,Q4,300,0.6933333333333334,0.27296587926509186,0.3333333333333333,0.0,0.6560714285714286,0.507597619047619,0.0,0.0,40,208,52
val,majority,pca@64,midprice_mae,Q1,300,0.77,0.2900188323917137,0.3333333333333333,0.0,0.6560714285714286,0.5447375,0.0,0.0,39,231,30
val,majority,pca@64,midprice_mae,Q2,300,0.7566666666666667,0.28716002530044277,0.3333333333333333,0.0,0.6560714285714286,0.5382446428571428,0.0,0.0,25,227,48
val,majority,pca@64,midprice_mae,Q3,300,0.7233333333333334,0.279819471308833,0.3333333333333333,0.0,0.6560714285714286,0.5221244047619048,0.0,0.0,37,217,46
val,majority,pca@64,midprice_mae,Q4,300,0.7333333333333333,0.28205128205128205,0.3333333333333333,0.0,0.6560714285714286,0.5269761904761904,0.0,0.0,40,220,40
val,majority,pca@64,top1_volume_sum_mae,Q1,300,0.8233333333333334,0.3010359536867763,0.3333333333333333,0.0,0.6560714285714286,0.5705470238095238,0.0,0.0,27,247,26
val,majority,pca@64,top1_volume_sum_mae,Q2,300,0.8033333333333333,0.29698089956869994,0.3333333333333333,0.0,0.6560714285714286,0.5608625,0.0,0.0,29,241,30
val,majority,pca@64,top1_volume_sum_mae,Q3,300,0.76,0.2878787878787879,0.3333333333333333,0.0,0.6560714285714286,0.5398714285714286,0.0,0.0,30,228,42
val,majority,pca@64,top1_volume_sum_mae,Q4,300,0.5966666666666667,0.24913013221990257,0.3333333333333333,0.0,0.6560714285714286,0.46080178571428576,0.0,0.0,55,179,66
val,majority,pca@8,normalized_mse,Q1,300,0.6066666666666667,0.2517289073305671,0.3333333333333333,0.0,0.6560714285714286,0.46565357142857133,0.0,0.0,58,182,60
val,majority,pca@8,normalized_mse,Q2,300,0.73,0.2813102119460501,0.3333333333333333,0.0,0.6560714285714286,0.5253565476190477,0.0,0.0,38,219,43
val,majority,pca@8,normalized_mse,Q3,300,0.8266666666666667,0.30170316301703165,0.3333333333333333,0.0,0.6560714285714286,0.5721476190476191,0.0,0.0,21,248,31
val,majority,pca@8,normalized_mse,Q4,300,0.82,0.30036630036630035,0.3333333333333333,0.0,0.6560714285714286,0.5689249999999999,0.0,0.0,24,246,30
val,majority,pca@8,top_of_book_mse,Q1,300,0.7866666666666666,0.2935323383084577,0.3333333333333333,0.0,0.6560714285714286,0.5528,0.0,0.0,34,236,30
val,majority,pca@8,top_of_book_mse,Q2,300,0.6533333333333333,0.26344086021505375,0.3333333333333333,0.0,0.6560714285714286,0.4882357142857143,0.0,0.0,47,196,57
val,majority,pca@8,top_of_book_mse,Q3,300,0.7666666666666667,0.2893081761006289,0.3333333333333333,0.0,0.6560714285714286,0.5431059523809523,0.0,0.0,32,230,38
val,majority,pca@8,top_of_book_mse,Q4,300,0.7766666666666666,0.29143214509068166,0.3333333333333333,0.0,0.6560714285714286,0.5479410714285714,0.0,0.0,28,233,39
val,majority,pca@8,last_step_mse,Q1,300,0.61,0.2525879917184265,0.3333333333333333,0.0,0.6560714285714286,0.4672589285714285,0.0,0.0,54,183,63
val,majority,pca@8,last_step_mse,Q2,300,0.73,0.2813102119460501,0.3333333333333333,0.0,0.6560714285714286,0.5253613095238095,0.0,0.0,40,219,41
val,majority,pca@8,last_step_mse,Q3,300,0.8466666666666667,0.3056558363417569,0.3333333333333333,0.0,0.6560714285714286,0.5818345238095238,0.0,0.0,20,254,26
val,majority,pca@8,last_step_mse,Q4,300,0.7966666666666666,0.2956091527520099,0.3333333333333333,0.0,0.6560714285714286,0.5576279761904761,0.0,0.0,27,239,34
val,majority,pca@8,midprice_mae,Q1,300,0.6866666666666666,0.2714097496706192,0.3333333333333333,0.0,0.6560714285714286,0.5043892857142857,0.0,0.0,49,206,45
val,majority,pca@8,midprice_mae,Q2,300,0.67,0.26746506986027946,0.3333333333333333,0.0,0.6560714285714286,0.49631250000000005,0.0,0.0,48,201,51
val,majority,pca@8,midprice_mae,Q3,300,0.86,0.3082437275985663,0.3333333333333333,0.0,0.6560714285714286,0.5882821428571429,0.0,0.0,15,258,27
val,majority,pca@8,midprice_mae,Q4,300,0.7666666666666667,0.2893081761006289,0.3333333333333333,0.0,0.6560714285714286,0.5430988095238095,0.0,0.0,29,230,41
val,majority,pca@8,top1_volume_sum_mae,Q1,300,0.8,0.2962962962962963,0.3333333333333333,0.0,0.6560714285714286,0.5592571428571428,0.0,0.0,33,240,27
val,majority,pca@8,top1_volume_sum_mae,Q2,300,0.7633333333333333,0.2885948330182735,0.3333333333333333,0.0,0.6560714285714286,0.5414982142857142,0.0,0.0,35,229,36
val,majority,pca@8,top1_volume_sum_mae,Q3,300,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.0,0.6560714285714286,0.49467857142857136,0.0,0.0,40,200,60
val,majority,pca@8,top1_volume_sum_mae,Q4,300,0.7533333333333333,0.2864385297845374,0.3333333333333333,0.0,0.6560714285714286,0.5366488095238094,0.0,0.0,33,226,41
val,majority,train_mean_window,normalized_mse,Q1,300,0.67,0.26746506986027946,0.3333333333333333,0.0,0.6560714285714286,0.49631726190476183,0.0,0.0,50,201,49
val,majority,train_mean_window,normalized_mse,Q2,300,0.6466666666666666,0.26180836707152494,0.3333333333333333,0.0,0.6560714285714286,0.4850130952380952,0.0,0.0,50,194,56
val,majority,train_mean_window,normalized_mse,Q3,300,0.84,0.3043478260869565,0.3333333333333333,0.0,0.6560714285714286,0.5785999999999999,0.0,0.0,18,252,30
val,majority,train_mean_window,normalized_mse,Q4,300,0.8266666666666667,0.30170316301703165,0.3333333333333333,0.0,0.6560714285714286,0.572152380952381,0.0,0.0,23,248,29
val,majority,train_mean_window,top_of_book_mse,Q1,300,0.82,0.30036630036630035,0.3333333333333333,0.0,0.6560714285714286,0.5689345238095239,0.0,0.0,28,246,26
val,majority,train_mean_window,top_of_book_mse,Q2,300,0.51,0.2251655629139073,0.3333333333333333,0.0,0.6560714285714286,0.41884583333333325,0.0,0.0,68,153,79
val,majority,train_mean_window,top_of_book_mse,Q3,300,0.79,0.29422718808193665,0.3333333333333333,0.0,0.6560714285714286,0.5543934523809524,0.0,0.0,25,237,38
val,majority,train_mean_window,top_of_book_mse,Q4,300,0.8633333333333333,0.30888491353607633,0.3333333333333333,0.0,0.6560714285714286,0.5899089285714286,0.0,0.0,20,259,21
val,majority,train_mean_window,last_step_mse,Q1,300,0.6266666666666667,0.2568306010928962,0.3333333333333333,0.0,0.6560714285714286,0.4753238095238095,0.0,0.0,50,188,62
val,majority,train_mean_window,last_step_mse,Q2,300,0.63,0.25766871165644173,0.3333333333333333,0.0,0.6560714285714286,0.47695297619047605,0.0,0.0,56,189,55
val,majority,train_mean_window,last_step_mse,Q3,300,0.8633333333333333,0.30888491353607633,0.3333333333333333,0.0,0.6560714285714286,0.5898851190476191,0.0,0.0,10,259,31
val,majority,train_mean_window,last_step_mse,Q4,300,0.8633333333333333,0.30888491353607633,0.3333333333333333,0.0,0.6560714285714286,0.5899208333333333,0.0,0.0,25,259,16
val,majority,train_mean_window,midprice_mae,Q1,300,0.7866666666666666,0.2935323383084577,0.3333333333333333,0.0,0.6560714285714286,0.5528,0.0,0.0,34,236,30
val,majority,train_mean_window,midprice_mae,Q2,301,0.574750830564784,0.2433192686357243,0.3333333333333333,0.0,0.6560714285714286,0.4501767916468912,0.0,0.0,52,173,76
val,majority,train_mean_window,midprice_mae,Q3,301,0.8039867109634552,0.29711479435236343,0.3333333333333333,0.0,0.6560714285714286,0.561171689606075,0.0,0.0,26,242,33
val,majority,train_mean_window,midprice_mae,Q4,298,0.8187919463087249,0.3001230012300123,0.3333333333333333,0.0,0.6560714285714285,0.5683521093000958,0.0,0.0,29,244,25
val,majority,train_mean_window,top1_volume_sum_mae,Q1,300,0.81,0.2983425414364641,0.3333333333333333,0.0,0.6560714285714286,0.5640970238095238,0.0,0.0,31,243,26
val,majority,train_mean_window,top1_volume_sum_mae,Q2,300,0.6,0.25,0.3333333333333333,0.0,0.6560714285714286,0.4624142857142857,0.0,0.0,54,180,66
val,majority,train_mean_window,top1_volume_sum_mae,Q3,300,0.7033333333333334,0.27527723418134376,0.3333333333333333,0.0,0.6560714285714286,0.5124351190476191,0.0,0.0,37,211,52
val,majority,train_mean_window,top1_volume_sum_mae,Q4,300,0.87,0.31016042780748665,0.3333333333333333,0.0,0.6560714285714286,0.5931363095238095,0.0,0.0,19,261,20
val,mlp,last_snapshot_repeat@40,normalized_mse,Q1,300,0.82,0.3961559129706695,0.3994193989071038,0.2746804729881854,0.6572257903218269,0.5834908568983277,0.16071428571428573,0.125,32,244,24
val,mlp,last_snapshot_repeat@40,normalized_mse,Q2,300,0.6333333333333333,0.4050034792476261,0.4280786499081363,0.20779347681512472,0.640842814942201,0.5116705675671498,0.2376237623762376,0.18811881188118812,42,199,59
val,mlp,last_snapshot_repeat@40,normalized_mse,Q3,300,0.6766666666666666,0.4746141890151933,0.4849765258215963,0.31668656487161223,0.6351461647947629,0.5479607803436617,0.3563218390804598,0.3218390804597701,45,213,42
val,mlp,last_snapshot_repeat@40,normalized_mse,Q4,300,0.69,0.44341840878970545,0.4653194318466285,0.23331600782619788,0.6457763598362605,0.5392079049387636,0.21311475409836064,0.3442622950819672,22,239,39
val,mlp,last_snapshot_repeat@40,top_of_book_mse,Q1,300,0.8066666666666666,0.49300420526744143,0.4851016568075795,0.35749819405055755,0.6315752822160721,0.5686061511312922,0.18032786885245902,0.26229508196721313,32,239,29
val,mlp,last_snapshot_repeat@40,top_of_book_mse,Q2,300,0.65,0.4174590841257508,0.4188620769186415,0.21549445723147864,0.623393360277017,0.5028147483197972,0.2631578947368421,0.2,48,205,47
val,mlp,last_snapshot_repeat@40,top_of_book_mse,Q3,300,0.6433333333333333,0.4104181951577403,0.4284606866002216,0.22838725028507836,0.6566047114133835,0.5525218559863667,0.4,0.21176470588235294,35,215,50
val,mlp,last_snapshot_repeat@40,top_of_book_mse,Q4,300,0.72,0.48813773469444977,0.49533383654703905,0.25012221635648596,0.6674177759885788,0.5583873543104467,0.109375,0.34375,26,236,38
val,mlp,last_snapshot_repeat@40,last_step_mse,Q1,300,0.7633333333333333,0.3812657317511687,0.3763375995217521,0.11701875244433853,0.6427933551867803,0.5455494064465165,0.03076923076923077,0.09230769230769231,36,235,29
val,mlp,last_snapshot_repeat@40,last_step_mse,Q2,300,0.5033333333333333,0.4605685737861207,0.4733419675138956,0.24863237502618918,0.6055315807461739,0.462734342624899,0.45569620253164556,0.3670886075949367,71,142,87
val,mlp,last_snapshot_repeat@40,last_step_mse,Q3,300,0.8333333333333334,0.3645985297062273,0.36973180076628354,0.08018736988016638,0.7213438967863719,0.6425153911362091,0.0,0.10256410256410256,15,261,24
val,mlp,last_snapshot_repeat@40,last_step_mse,Q4,300,0.72,0.3705385653567732,0.3865736000182037,0.05272653073756471,0.6093222971757253,0.5315309695402781,0.06976744186046512,0.16279069767441862,19,257,24
val,mlp,last_snapshot_repeat@40,midprice_mae,Q1,300,0.85,0.332875226039783,0.34204984204984207,0.026109712825767753,0.6717797223726908,0.6017157602558534,0.0,0.024390243902439025,22,259,19
val,mlp,last_snapshot_repeat@40,midprice_mae,Q2,300,0.7466666666666667,0.4067913458012468,0.39340940266866187,0.10045777483662924,0.6660046419501304,0.5780920233701666,0.017543859649122806,0.15789473684210525,33,243,24
val,mlp,last_snapshot_repeat@40,midprice_mae,Q3,300,0.7266666666666667,0.36837563956208025,0.3618755508549268,0.03180573061741062,0.6470328109463056,0.5491641874425113,0.03571428571428571,0.10714285714285714,25,244,31
val,mlp,last_snapshot_repeat@40,midprice_mae,Q4,300,0.49666666666666665,0.4603338763283605,0.48324877853978965,0.2604080597918664,0.5941739546259245,0.4533581386793715,0.4900662251655629,0.39072847682119205,61,149,90
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q1,300,0.7866666666666666,0.41713103169796084,0.41022747773046464,0.2275636800252858,0.6270111310482025,0.5612053005024791,0.17543859649122806,0.15789473684210525,31,243,26
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q2,300,0.7133333333333334,0.4732572581897221,0.47232947232947226,0.2892313446365688,0.6321111073096594,0.533185135803651,0.2564102564102564,0.2692307692307692,36,222,42
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q3,300,0.62,0.4425127229733203,0.4498817966903073,0.2491977135911267,0.6323035741845767,0.5191619671601803,0.3431372549019608,0.2647058823529412,47,198,55
val,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q4,300,0.7,0.45229437229437236,0.4601439117839454,0.21266420812375939,0.6875653173526128,0.5687777062815924,0.17647058823529413,0.2647058823529412,27,232,41
val,mlp,mlp_ae@16,normalized_mse,Q1,300,0.7333333333333333,0.3864831711784376,0.41487641487641486,0.2557941811044831,0.6540822730461756,0.5399210568269094,0.23076923076923078,0.15384615384615385,39,222,39
val,mlp,mlp_ae@16,normalized_mse,Q2,300,0.69,0.5003505743557685,0.5293276365766277,0.3985741044374124,0.6271717674533526,0.5436412656741838,0.3486238532110092,0.3119266055045872,47,191,62
val,mlp,mlp_ae@16,normalized_mse,Q3,300,0.7133333333333334,0.3479983050535198,0.34707359458538084,0.10706210708131976,0.6463691863417625,0.5624541547025244,0.29411764705882354,0.09803921568627451,28,249,23
val,mlp,mlp_ae@16,normalized_mse,Q4,300,0.6833333333333333,0.4725554792838224,0.48702776453134106,0.21721868457468893,0.6513679030537606,0.5363136325442853,0.08955223880597014,0.3582089552238806,27,233,40
val,mlp,mlp_ae@16,top_of_book_mse,Q1,300,0.74,0.37952697708795274,0.39248458985301093,0.1940991932652763,0.6288701602816582,0.5288727725421389,0.16666666666666666,0.125,37,228,35
val,mlp,mlp_ae@16,top_of_book_mse,Q2,300,0.7,0.44845510814781814,0.4620878327583031,0.3140579962289522,0.6386919433871905,0.5505774940922856,0.3563218390804598,0.2413793103448276,41,213,46
val,mlp,mlp_ae@16,top_of_book_mse,Q3,300,0.6633333333333333,0.454573794999327,0.4604236798814698,0.24855754458219156,0.647037635842959,0.5424859927532574,0.3132530120481928,0.26506024096385544,36,217,47
