model,model_variant,latent_dim,split,timestep,normalized_mse,normalized_mae
mlp_ae,mlp_ae@16,16.0,val,75,0.5367251634597778,0.4394701421260834
mlp_ae,mlp_ae@16,16.0,val,76,0.5406657457351685,0.42142656445503235
mlp_ae,mlp_ae@16,16.0,val,77,0.5752303600311279,0.4324050843715668
mlp_ae,mlp_ae@16,16.0,val,78,0.5543086528778076,0.4256061315536499
mlp_ae,mlp_ae@16,16.0,val,79,0.5400243997573853,0.43841633200645447
mlp_ae,mlp_ae@16,16.0,val,80,0.5585322380065918,0.44791048765182495
mlp_ae,mlp_ae@16,16.0,val,81,0.6037404537200928,0.46137306094169617
mlp_ae,mlp_ae@16,16.0,val,82,0.5738139152526855,0.44595012068748474
mlp_ae,mlp_ae@16,16.0,val,83,0.5717628002166748,0.44892022013664246
mlp_ae,mlp_ae@16,16.0,val,84,0.6000678539276123,0.44685107469558716
mlp_ae,mlp_ae@16,16.0,val,85,0.6395012736320496,0.46110019087791443
mlp_ae,mlp_ae@16,16.0,val,86,0.6147273778915405,0.44952917098999023
mlp_ae,mlp_ae@16,16.0,val,87,0.6225741505622864,0.4650328755378723
mlp_ae,mlp_ae@16,16.0,val,88,0.6307868361473083,0.4641982316970825
mlp_ae,mlp_ae@16,16.0,val,89,0.6736240386962891,0.47693684697151184
mlp_ae,mlp_ae@16,16.0,val,90,0.6585732102394104,0.4808673560619354
mlp_ae,mlp_ae@16,16.0,val,91,0.6677039265632629,0.4853319525718689
mlp_ae,mlp_ae@16,16.0,val,92,0.6890721321105957,0.48739200830459595
mlp_ae,mlp_ae@16,16.0,val,93,0.7256377935409546,0.4925733506679535
mlp_ae,mlp_ae@16,16.0,val,94,0.7167113423347473,0.5025545954704285
mlp_ae,mlp_ae@16,16.0,val,95,0.7216770648956299,0.5062959790229797
mlp_ae,mlp_ae@16,16.0,val,96,0.7481136918067932,0.5055108070373535
mlp_ae,mlp_ae@16,16.0,val,97,0.7953090667724609,0.5141786336898804
mlp_ae,mlp_ae@16,16.0,val,98,0.7851808071136475,0.5323325395584106
mlp_ae,mlp_ae@16,16.0,val,99,0.8098209500312805,0.5528711080551147
mlp_ae,mlp_ae@16,16.0,test,0,0.705213725566864,0.4539281129837036
mlp_ae,mlp_ae@16,16.0,test,1,0.6918728947639465,0.4515051245689392
mlp_ae,mlp_ae@16,16.0,test,2,0.6877766847610474,0.44489261507987976
mlp_ae,mlp_ae@16,16.0,test,3,0.710344672203064,0.4435533285140991
mlp_ae,mlp_ae@16,16.0,test,4,0.6553431749343872,0.43428659439086914
mlp_ae,mlp_ae@16,16.0,test,5,0.6275020837783813,0.43771493434906006
mlp_ae,mlp_ae@16,16.0,test,6,0.6386750340461731,0.4372093081474304
mlp_ae,mlp_ae@16,16.0,test,7,0.6586319804191589,0.4323914349079132
mlp_ae,mlp_ae@16,16.0,test,8,0.6269262433052063,0.4247901141643524
mlp_ae,mlp_ae@16,16.0,test,9,0.596104621887207,0.43207159638404846
mlp_ae,mlp_ae@16,16.0,test,10,0.6047049760818481,0.42947912216186523
mlp_ae,mlp_ae@16,16.0,test,11,0.6174529194831848,0.4246523082256317
mlp_ae,mlp_ae@16,16.0,test,12,0.5939898490905762,0.42734578251838684
mlp_ae,mlp_ae@16,16.0,test,13,0.5423202514648438,0.41049689054489136
mlp_ae,mlp_ae@16,16.0,test,14,0.5653226375579834,0.41183650493621826
mlp_ae,mlp_ae@16,16.0,test,15,0.6028293967247009,0.4236772358417511
mlp_ae,mlp_ae@16,16.0,test,16,0.5577016472816467,0.4132845997810364
mlp_ae,mlp_ae@16,16.0,test,17,0.5442227125167847,0.4195888936519623
mlp_ae,mlp_ae@16,16.0,test,18,0.5475831627845764,0.4092632830142975
mlp_ae,mlp_ae@16,16.0,test,19,0.5832849144935608,0.4229321777820587
mlp_ae,mlp_ae@16,16.0,test,20,0.5456640720367432,0.40264272689819336
mlp_ae,mlp_ae@16,16.0,test,21,0.513788640499115,0.4044150412082672
mlp_ae,mlp_ae@16,16.0,test,22,0.5269346833229065,0.4045255780220032
mlp_ae,mlp_ae@16,16.0,test,23,0.5508095622062683,0.4034084677696228
mlp_ae,mlp_ae@16,16.0,test,24,0.5309914946556091,0.40046653151512146
mlp_ae,mlp_ae@16,16.0,test,25,0.5116292834281921,0.39842915534973145
mlp_ae,mlp_ae@16,16.0,test,26,0.5111202001571655,0.3955931067466736
mlp_ae,mlp_ae@16,16.0,test,27,0.5242365002632141,0.388748437166214
mlp_ae,mlp_ae@16,16.0,test,28,0.5165091753005981,0.39203721284866333
mlp_ae,mlp_ae@16,16.0,test,29,0.4913274943828583,0.39060118794441223
mlp_ae,mlp_ae@16,16.0,test,30,0.5053657293319702,0.3913687467575073
mlp_ae,mlp_ae@16,16.0,test,31,0.5273133516311646,0.39058053493499756
mlp_ae,mlp_ae@16,16.0,test,32,0.5073737502098083,0.39142701029777527
mlp_ae,mlp_ae@16,16.0,test,33,0.4891566038131714,0.39733827114105225
mlp_ae,mlp_ae@16,16.0,test,34,0.4831535816192627,0.39031141996383667
mlp_ae,mlp_ae@16,16.0,test,35,0.5219778418540955,0.39747750759124756
mlp_ae,mlp_ae@16,16.0,test,36,0.491695374250412,0.3886597454547882
mlp_ae,mlp_ae@16,16.0,test,37,0.4795386493206024,0.39846402406692505
mlp_ae,mlp_ae@16,16.0,test,38,0.5030786991119385,0.4008679687976837
mlp_ae,mlp_ae@16,16.0,test,39,0.5211440324783325,0.3957192599773407
mlp_ae,mlp_ae@16,16.0,test,40,0.5066162347793579,0.41613778471946716
mlp_ae,mlp_ae@16,16.0,test,41,0.4821414649486542,0.4079393744468689
mlp_ae,mlp_ae@16,16.0,test,42,0.4962228536605835,0.3934271037578583
mlp_ae,mlp_ae@16,16.0,test,43,0.5393152832984924,0.3962988257408142
mlp_ae,mlp_ae@16,16.0,test,44,0.5103140473365784,0.3974671959877014
mlp_ae,mlp_ae@16,16.0,test,45,0.49634262919425964,0.40688130259513855
mlp_ae,mlp_ae@16,16.0,test,46,0.5065731406211853,0.4012903869152069
mlp_ae,mlp_ae@16,16.0,test,47,0.5499435663223267,0.4149600863456726
mlp_ae,mlp_ae@16,16.0,test,48,0.5182642340660095,0.40154212713241577
mlp_ae,mlp_ae@16,16.0,test,49,0.49060142040252686,0.40312227606773376
mlp_ae,mlp_ae@16,16.0,test,50,0.517130970954895,0.4050509035587311
mlp_ae,mlp_ae@16,16.0,test,51,0.5487423539161682,0.41091665625572205
mlp_ae,mlp_ae@16,16.0,test,52,0.5141705274581909,0.3970789611339569
mlp_ae,mlp_ae@16,16.0,test,53,0.49290889501571655,0.39983469247817993
mlp_ae,mlp_ae@16,16.0,test,54,0.5148380994796753,0.40015605092048645
mlp_ae,mlp_ae@16,16.0,test,55,0.5501630306243896,0.41679152846336365
mlp_ae,mlp_ae@16,16.0,test,56,0.5217417478561401,0.42152929306030273
mlp_ae,mlp_ae@16,16.0,test,57,0.5050126314163208,0.42582017183303833
mlp_ae,mlp_ae@16,16.0,test,58,0.5258298516273499,0.43469712138175964
mlp_ae,mlp_ae@16,16.0,test,59,0.555528998374939,0.4377460479736328
mlp_ae,mlp_ae@16,16.0,test,60,0.5281041860580444,0.4307290017604828
mlp_ae,mlp_ae@16,16.0,test,61,0.5056023597717285,0.4242996573448181
mlp_ae,mlp_ae@16,16.0,test,62,0.5149023532867432,0.41313865780830383
mlp_ae,mlp_ae@16,16.0,test,63,0.5477488040924072,0.41471922397613525
mlp_ae,mlp_ae@16,16.0,test,64,0.5251517295837402,0.41780078411102295
mlp_ae,mlp_ae@16,16.0,test,65,0.502923309803009,0.41876956820487976
mlp_ae,mlp_ae@16,16.0,test,66,0.5061477422714233,0.4068424701690674
mlp_ae,mlp_ae@16,16.0,test,67,0.5417451858520508,0.41676780581474304
mlp_ae,mlp_ae@16,16.0,test,68,0.5197849869728088,0.4097133278846741
mlp_ae,mlp_ae@16,16.0,test,69,0.49595701694488525,0.40710416436195374
mlp_ae,mlp_ae@16,16.0,test,70,0.5190684795379639,0.40399473905563354
mlp_ae,mlp_ae@16,16.0,test,71,0.537314772605896,0.4003177285194397
mlp_ae,mlp_ae@16,16.0,test,72,0.5290934443473816,0.4006955325603485
mlp_ae,mlp_ae@16,16.0,test,73,0.5009328126907349,0.3993905484676361
mlp_ae,mlp_ae@16,16.0,test,74,0.5279092788696289,0.3954477906227112
mlp_ae,mlp_ae@16,16.0,test,75,0.5710439682006836,0.41416287422180176
mlp_ae,mlp_ae@16,16.0,test,76,0.5460468530654907,0.40706321597099304
mlp_ae,mlp_ae@16,16.0,test,77,0.52751225233078,0.4105246961116791
mlp_ae,mlp_ae@16,16.0,test,78,0.5458186864852905,0.4105311930179596
mlp_ae,mlp_ae@16,16.0,test,79,0.5842570662498474,0.4175560772418976
mlp_ae,mlp_ae@16,16.0,test,80,0.5495734214782715,0.4182765483856201
mlp_ae,mlp_ae@16,16.0,test,81,0.5411170721054077,0.4268091320991516
mlp_ae,mlp_ae@16,16.0,test,82,0.5683749318122864,0.420600563287735
mlp_ae,mlp_ae@16,16.0,test,83,0.5999944806098938,0.41987740993499756
mlp_ae,mlp_ae@16,16.0,test,84,0.5833950638771057,0.42912495136260986
mlp_ae,mlp_ae@16,16.0,test,85,0.5710388422012329,0.42708730697631836
mlp_ae,mlp_ae@16,16.0,test,86,0.5861808061599731,0.4246460795402527
mlp_ae,mlp_ae@16,16.0,test,87,0.6279011964797974,0.43855148553848267
mlp_ae,mlp_ae@16,16.0,test,88,0.5935562252998352,0.44694381952285767
mlp_ae,mlp_ae@16,16.0,test,89,0.5991733074188232,0.4500398337841034
mlp_ae,mlp_ae@16,16.0,test,90,0.6208624839782715,0.4454054832458496
mlp_ae,mlp_ae@16,16.0,test,91,0.664381742477417,0.45250624418258667
mlp_ae,mlp_ae@16,16.0,test,92,0.6491042375564575,0.46429532766342163
mlp_ae,mlp_ae@16,16.0,test,93,0.6457846760749817,0.46385055780410767
mlp_ae,mlp_ae@16,16.0,test,94,0.6590952277183533,0.44564610719680786
mlp_ae,mlp_ae@16,16.0,test,95,0.694292426109314,0.4565751850605011
mlp_ae,mlp_ae@16,16.0,test,96,0.6737014651298523,0.4530085325241089
mlp_ae,mlp_ae@16,16.0,test,97,0.6827163696289062,0.4627922773361206
mlp_ae,mlp_ae@16,16.0,test,98,0.7339199781417847,0.4778444170951843
mlp_ae,mlp_ae@16,16.0,test,99,0.7976528406143188,0.4929793179035187
mlp_ae,mlp_ae@32,32.0,train,0,0.1797698736190796,0.21338990330696106
mlp_ae,mlp_ae@32,32.0,train,1,0.16678626835346222,0.20673632621765137
mlp_ae,mlp_ae@32,32.0,train,2,0.15678642690181732,0.19884364306926727
mlp_ae,mlp_ae@32,32.0,train,3,0.1508597880601883,0.1928025484085083
mlp_ae,mlp_ae@32,32.0,train,4,0.1489395648241043,0.18959380686283112
mlp_ae,mlp_ae@32,32.0,train,5,0.1454831063747406,0.18768292665481567
mlp_ae,mlp_ae@32,32.0,train,6,0.13920457661151886,0.18380029499530792
mlp_ae,mlp_ae@32,32.0,train,7,0.13434545695781708,0.1831015944480896
mlp_ae,mlp_ae@32,32.0,train,8,0.13519124686717987,0.18116392195224762
mlp_ae,mlp_ae@32,32.0,train,9,0.13438013195991516,0.17989428341388702
mlp_ae,mlp_ae@32,32.0,train,10,0.13654407858848572,0.1802549511194229
mlp_ae,mlp_ae@32,32.0,train,11,0.1337679624557495,0.17638470232486725
mlp_ae,mlp_ae@32,32.0,train,12,0.13588833808898926,0.17914658784866333
mlp_ae,mlp_ae@32,32.0,train,13,0.13708247244358063,0.17909567058086395
mlp_ae,mlp_ae@32,32.0,train,14,0.13732002675533295,0.17816327512264252
mlp_ae,mlp_ae@32,32.0,train,15,0.13322632014751434,0.17776328325271606
mlp_ae,mlp_ae@32,32.0,train,16,0.13861262798309326,0.17456947267055511
mlp_ae,mlp_ae@32,32.0,train,17,0.1415882408618927,0.1890227347612381
mlp_ae,mlp_ae@32,32.0,train,18,0.14140281081199646,0.18547305464744568
mlp_ae,mlp_ae@32,32.0,train,19,0.1363263577222824,0.17784668505191803
mlp_ae,mlp_ae@32,32.0,train,20,0.14232665300369263,0.17854642868041992
mlp_ae,mlp_ae@32,32.0,train,21,0.14512908458709717,0.18028555810451508
mlp_ae,mlp_ae@32,32.0,train,22,0.1453590989112854,0.17880724370479584
mlp_ae,mlp_ae@32,32.0,train,23,0.14126887917518616,0.17828677594661713
mlp_ae,mlp_ae@32,32.0,train,24,0.14519570767879486,0.18609769642353058
mlp_ae,mlp_ae@32,32.0,train,25,0.14933830499649048,0.1990804374217987
mlp_ae,mlp_ae@32,32.0,train,26,0.14958477020263672,0.19465377926826477
mlp_ae,mlp_ae@32,32.0,train,27,0.14284303784370422,0.18821103870868683
mlp_ae,mlp_ae@32,32.0,train,28,0.14157555997371674,0.18274565041065216
mlp_ae,mlp_ae@32,32.0,train,29,0.1389840543270111,0.18036505579948425
mlp_ae,mlp_ae@32,32.0,train,30,0.13859228789806366,0.17805571854114532
mlp_ae,mlp_ae@32,32.0,train,31,0.13592439889907837,0.17816376686096191
mlp_ae,mlp_ae@32,32.0,train,32,0.1394992172718048,0.1818159818649292
mlp_ae,mlp_ae@32,32.0,train,33,0.13982842862606049,0.18771928548812866
mlp_ae,mlp_ae@32,32.0,train,34,0.14108654856681824,0.18835316598415375
mlp_ae,mlp_ae@32,32.0,train,35,0.14106698334217072,0.19126971065998077
mlp_ae,mlp_ae@32,32.0,train,36,0.1519499570131302,0.19683900475502014
mlp_ae,mlp_ae@32,32.0,train,37,0.15365122258663177,0.19355402886867523
mlp_ae,mlp_ae@32,32.0,train,38,0.1514115333557129,0.1838822066783905
mlp_ae,mlp_ae@32,32.0,train,39,0.14546221494674683,0.17939750850200653
mlp_ae,mlp_ae@32,32.0,train,40,0.1508508324623108,0.18265214562416077
mlp_ae,mlp_ae@32,32.0,train,41,0.15272708237171173,0.18237221240997314
mlp_ae,mlp_ae@32,32.0,train,42,0.14713706076145172,0.1799858808517456
mlp_ae,mlp_ae@32,32.0,train,43,0.1438222974538803,0.18138644099235535
mlp_ae,mlp_ae@32,32.0,train,44,0.14787384867668152,0.17917484045028687
mlp_ae,mlp_ae@32,32.0,train,45,0.14689669013023376,0.1804649531841278
mlp_ae,mlp_ae@32,32.0,train,46,0.14817802608013153,0.17998071014881134
mlp_ae,mlp_ae@32,32.0,train,47,0.14190110564231873,0.18162187933921814
mlp_ae,mlp_ae@32,32.0,train,48,0.147548109292984,0.18756103515625
mlp_ae,mlp_ae@32,32.0,train,49,0.14609308540821075,0.18455646932125092
mlp_ae,mlp_ae@32,32.0,train,50,0.1450185477733612,0.18391214311122894
mlp_ae,mlp_ae@32,32.0,train,51,0.1409641057252884,0.18330104649066925
mlp_ae,mlp_ae@32,32.0,train,52,0.14507871866226196,0.18498243391513824
mlp_ae,mlp_ae@32,32.0,train,53,0.14503759145736694,0.1821630746126175
mlp_ae,mlp_ae@32,32.0,train,54,0.1454961597919464,0.17807526886463165
mlp_ae,mlp_ae@32,32.0,train,55,0.1396821141242981,0.1784217208623886
mlp_ae,mlp_ae@32,32.0,train,56,0.14361488819122314,0.17951154708862305
mlp_ae,mlp_ae@32,32.0,train,57,0.14505940675735474,0.17875561118125916
mlp_ae,mlp_ae@32,32.0,train,58,0.14481693506240845,0.17933857440948486
mlp_ae,mlp_ae@32,32.0,train,59,0.14146816730499268,0.18052014708518982
mlp_ae,mlp_ae@32,32.0,train,60,0.1492941677570343,0.18424874544143677
mlp_ae,mlp_ae@32,32.0,train,61,0.14679647982120514,0.1817958801984787
mlp_ae,mlp_ae@32,32.0,train,62,0.1450759917497635,0.18110114336013794
mlp_ae,mlp_ae@32,32.0,train,63,0.13585440814495087,0.17894941568374634
mlp_ae,mlp_ae@32,32.0,train,64,0.13951869308948517,0.17757421731948853
mlp_ae,mlp_ae@32,32.0,train,65,0.14203408360481262,0.18147005140781403
mlp_ae,mlp_ae@32,32.0,train,66,0.14046615362167358,0.1778140664100647
mlp_ae,mlp_ae@32,32.0,train,67,0.13319894671440125,0.1758245825767517
mlp_ae,mlp_ae@32,32.0,train,68,0.13686981797218323,0.1762775331735611
mlp_ae,mlp_ae@32,32.0,train,69,0.13698510825634003,0.17638885974884033
mlp_ae,mlp_ae@32,32.0,train,70,0.13581089675426483,0.17521651089191437
mlp_ae,mlp_ae@32,32.0,train,71,0.13290545344352722,0.17639215290546417
mlp_ae,mlp_ae@32,32.0,train,72,0.14088013768196106,0.17831633985042572
mlp_ae,mlp_ae@32,32.0,train,73,0.14196833968162537,0.1767311990261078
mlp_ae,mlp_ae@32,32.0,train,74,0.14134562015533447,0.17908261716365814
mlp_ae,mlp_ae@32,32.0,train,75,0.1361752450466156,0.17797665297985077
mlp_ae,mlp_ae@32,32.0,train,76,0.14000047743320465,0.1777956187725067
mlp_ae,mlp_ae@32,32.0,train,77,0.14075450599193573,0.17956039309501648
mlp_ae,mlp_ae@32,32.0,train,78,0.1399770826101303,0.17808499932289124
mlp_ae,mlp_ae@32,32.0,train,79,0.13488589227199554,0.17829225957393646
mlp_ae,mlp_ae@32,32.0,train,80,0.14056003093719482,0.1792568415403366
mlp_ae,mlp_ae@32,32.0,train,81,0.1393180787563324,0.17879047989845276
mlp_ae,mlp_ae@32,32.0,train,82,0.13817843794822693,0.1788262128829956
mlp_ae,mlp_ae@32,32.0,train,83,0.13463875651359558,0.17759151756763458
mlp_ae,mlp_ae@32,32.0,train,84,0.1356988549232483,0.17716385424137115
mlp_ae,mlp_ae@32,32.0,train,85,0.13359451293945312,0.18239465355873108
mlp_ae,mlp_ae@32,32.0,train,86,0.13529731333255768,0.18930397927761078
mlp_ae,mlp_ae@32,32.0,train,87,0.13207529485225677,0.18241411447525024
mlp_ae,mlp_ae@32,32.0,train,88,0.13446104526519775,0.18820787966251373
mlp_ae,mlp_ae@32,32.0,train,89,0.13399334251880646,0.1859249621629715
mlp_ae,mlp_ae@32,32.0,train,90,0.13298752903938293,0.18281012773513794
mlp_ae,mlp_ae@32,32.0,train,91,0.12976501882076263,0.18072755634784698
mlp_ae,mlp_ae@32,32.0,train,92,0.13258026540279388,0.1855669617652893
mlp_ae,mlp_ae@32,32.0,train,93,0.1370684951543808,0.18640302121639252
mlp_ae,mlp_ae@32,32.0,train,94,0.14030034840106964,0.18810725212097168
mlp_ae,mlp_ae@32,32.0,train,95,0.14357294142246246,0.19051682949066162
mlp_ae,mlp_ae@32,32.0,train,96,0.14649875462055206,0.19404244422912598
mlp_ae,mlp_ae@32,32.0,train,97,0.15914948284626007,0.20131464302539825
mlp_ae,mlp_ae@32,32.0,train,98,0.16659733653068542,0.210529163479805
mlp_ae,mlp_ae@32,32.0,train,99,0.1759101003408432,0.20883415639400482
mlp_ae,mlp_ae@32,32.0,val,0,0.6824308037757874,0.4658929705619812
mlp_ae,mlp_ae@32,32.0,val,1,0.6292228698730469,0.452129065990448
mlp_ae,mlp_ae@32,32.0,val,2,0.6101417541503906,0.4472697675228119
mlp_ae,mlp_ae@32,32.0,val,3,0.5889742970466614,0.4474942982196808
mlp_ae,mlp_ae@32,32.0,val,4,0.5850226879119873,0.44833919405937195
mlp_ae,mlp_ae@32,32.0,val,5,0.5746760964393616,0.43896663188934326
mlp_ae,mlp_ae@32,32.0,val,6,0.553852379322052,0.4325656592845917
mlp_ae,mlp_ae@32,32.0,val,7,0.5291593074798584,0.4331681430339813
mlp_ae,mlp_ae@32,32.0,val,8,0.534587562084198,0.433097779750824
mlp_ae,mlp_ae@32,32.0,val,9,0.5496518611907959,0.44228026270866394
mlp_ae,mlp_ae@32,32.0,val,10,0.5318952798843384,0.44498389959335327
mlp_ae,mlp_ae@32,32.0,val,11,0.504350483417511,0.4329107701778412
mlp_ae,mlp_ae@32,32.0,val,12,0.49216166138648987,0.4099500775337219
mlp_ae,mlp_ae@32,32.0,val,13,0.49012091755867004,0.40259960293769836
mlp_ae,mlp_ae@32,32.0,val,14,0.4754343330860138,0.3969695568084717
mlp_ae,mlp_ae@32,32.0,val,15,0.4517745077610016,0.3915172517299652
mlp_ae,mlp_ae@32,32.0,val,16,0.4602508246898651,0.3941914737224579
mlp_ae,mlp_ae@32,32.0,val,17,0.4748699963092804,0.40623560547828674
mlp_ae,mlp_ae@32,32.0,val,18,0.4679661989212036,0.404613196849823
mlp_ae,mlp_ae@32,32.0,val,19,0.4466463327407837,0.4053581953048706
mlp_ae,mlp_ae@32,32.0,val,20,0.45251399278640747,0.4022059440612793
mlp_ae,mlp_ae@32,32.0,val,21,0.4648236036300659,0.40077176690101624
mlp_ae,mlp_ae@32,32.0,val,22,0.44859638810157776,0.38783085346221924
mlp_ae,mlp_ae@32,32.0,val,23,0.445870041847229,0.39310652017593384
mlp_ae,mlp_ae@32,32.0,val,24,0.4229833483695984,0.3809165954589844
mlp_ae,mlp_ae@32,32.0,val,25,0.4453539252281189,0.3885282278060913
mlp_ae,mlp_ae@32,32.0,val,26,0.4409516453742981,0.3833833932876587
mlp_ae,mlp_ae@32,32.0,val,27,0.42767947912216187,0.3884430229663849
mlp_ae,mlp_ae@32,32.0,val,28,0.42938312888145447,0.385376900434494
mlp_ae,mlp_ae@32,32.0,val,29,0.4513789415359497,0.3905492424964905
mlp_ae,mlp_ae@32,32.0,val,30,0.4456431567668915,0.3934561312198639
mlp_ae,mlp_ae@32,32.0,val,31,0.43327996134757996,0.39530128240585327
mlp_ae,mlp_ae@32,32.0,val,32,0.42281901836395264,0.37784895300865173
mlp_ae,mlp_ae@32,32.0,val,33,0.4502755403518677,0.38507315516471863
mlp_ae,mlp_ae@32,32.0,val,34,0.43106094002723694,0.3848440647125244
mlp_ae,mlp_ae@32,32.0,val,35,0.4333215355873108,0.39786943793296814
mlp_ae,mlp_ae@32,32.0,val,36,0.47345826029777527,0.40273794531822205
mlp_ae,mlp_ae@32,32.0,val,37,0.5027276277542114,0.41007640957832336
mlp_ae,mlp_ae@32,32.0,val,38,0.4739689230918884,0.40170106291770935
mlp_ae,mlp_ae@32,32.0,val,39,0.4372653663158417,0.39981019496917725
mlp_ae,mlp_ae@32,32.0,val,40,0.47291138768196106,0.4056732654571533
mlp_ae,mlp_ae@32,32.0,val,41,0.5057731866836548,0.41082173585891724
mlp_ae,mlp_ae@32,32.0,val,42,0.46695467829704285,0.40678671002388
mlp_ae,mlp_ae@32,32.0,val,43,0.46750780940055847,0.4150044620037079
mlp_ae,mlp_ae@32,32.0,val,44,0.4653533399105072,0.3994244933128357
mlp_ae,mlp_ae@32,32.0,val,45,0.48683643341064453,0.4075620472431183
mlp_ae,mlp_ae@32,32.0,val,46,0.45869749784469604,0.3937549293041229
mlp_ae,mlp_ae@32,32.0,val,47,0.4468376040458679,0.3995438516139984
mlp_ae,mlp_ae@32,32.0,val,48,0.4533245861530304,0.38946130871772766
mlp_ae,mlp_ae@32,32.0,val,49,0.4635167717933655,0.3884088397026062
mlp_ae,mlp_ae@32,32.0,val,50,0.4509669542312622,0.38712045550346375
mlp_ae,mlp_ae@32,32.0,val,51,0.4421268403530121,0.393501877784729
mlp_ae,mlp_ae@32,32.0,val,52,0.44470441341400146,0.3869357109069824
mlp_ae,mlp_ae@32,32.0,val,53,0.4676418900489807,0.38937970995903015
mlp_ae,mlp_ae@32,32.0,val,54,0.46255314350128174,0.3983490765094757
mlp_ae,mlp_ae@32,32.0,val,55,0.46370434761047363,0.40993449091911316
mlp_ae,mlp_ae@32,32.0,val,56,0.4733520448207855,0.4082251489162445
mlp_ae,mlp_ae@32,32.0,val,57,0.4949984848499298,0.40968000888824463
mlp_ae,mlp_ae@32,32.0,val,58,0.4711315929889679,0.4061395525932312
mlp_ae,mlp_ae@32,32.0,val,59,0.47723400592803955,0.42695295810699463
mlp_ae,mlp_ae@32,32.0,val,60,0.4653802812099457,0.39597225189208984
mlp_ae,mlp_ae@32,32.0,val,61,0.5089184045791626,0.41024601459503174
mlp_ae,mlp_ae@32,32.0,val,62,0.48432302474975586,0.4066123962402344
mlp_ae,mlp_ae@32,32.0,val,63,0.47705063223838806,0.4118412137031555
mlp_ae,mlp_ae@32,32.0,val,64,0.4846293032169342,0.40906861424446106
mlp_ae,mlp_ae@32,32.0,val,65,0.5055134892463684,0.40786612033843994
mlp_ae,mlp_ae@32,32.0,val,66,0.49490734934806824,0.41712328791618347
mlp_ae,mlp_ae@32,32.0,val,67,0.4754316508769989,0.41369760036468506
mlp_ae,mlp_ae@32,32.0,val,68,0.4812186360359192,0.4159106910228729
mlp_ae,mlp_ae@32,32.0,val,69,0.502052903175354,0.41518110036849976
mlp_ae,mlp_ae@32,32.0,val,70,0.4864978790283203,0.413889080286026
mlp_ae,mlp_ae@32,32.0,val,71,0.47780659794807434,0.41427627205848694
mlp_ae,mlp_ae@32,32.0,val,72,0.47178471088409424,0.3993769586086273
mlp_ae,mlp_ae@32,32.0,val,73,0.4991430640220642,0.41279271245002747
mlp_ae,mlp_ae@32,32.0,val,74,0.4888550937175751,0.41463589668273926
mlp_ae,mlp_ae@32,32.0,val,75,0.48861315846443176,0.4235806465148926
mlp_ae,mlp_ae@32,32.0,val,76,0.4780845046043396,0.4072813391685486
mlp_ae,mlp_ae@32,32.0,val,77,0.4951353371143341,0.42000919580459595
mlp_ae,mlp_ae@32,32.0,val,78,0.48993122577667236,0.4138352870941162
mlp_ae,mlp_ae@32,32.0,val,79,0.5057511925697327,0.43124714493751526
mlp_ae,mlp_ae@32,32.0,val,80,0.4994562268257141,0.42391833662986755
mlp_ae,mlp_ae@32,32.0,val,81,0.5122419595718384,0.4206794798374176
mlp_ae,mlp_ae@32,32.0,val,82,0.49305203557014465,0.40946996212005615
mlp_ae,mlp_ae@32,32.0,val,83,0.4947819113731384,0.415596604347229
mlp_ae,mlp_ae@32,32.0,val,84,0.4988543391227722,0.4100372791290283
mlp_ae,mlp_ae@32,32.0,val,85,0.5184552669525146,0.43093767762184143
mlp_ae,mlp_ae@32,32.0,val,86,0.537600576877594,0.4502735733985901
mlp_ae,mlp_ae@32,32.0,val,87,0.5473666191101074,0.44753915071487427
mlp_ae,mlp_ae@32,32.0,val,88,0.5380933880805969,0.45222949981689453
mlp_ae,mlp_ae@32,32.0,val,89,0.5733754634857178,0.4691360592842102
mlp_ae,mlp_ae@32,32.0,val,90,0.5604152083396912,0.4530470669269562
mlp_ae,mlp_ae@32,32.0,val,91,0.5582037568092346,0.45047062635421753
mlp_ae,mlp_ae@32,32.0,val,92,0.5572415590286255,0.4457254707813263
mlp_ae,mlp_ae@32,32.0,val,93,0.6164915561676025,0.47900858521461487
mlp_ae,mlp_ae@32,32.0,val,94,0.6151412725448608,0.46767598390579224
mlp_ae,mlp_ae@32,32.0,val,95,0.6339672207832336,0.4713532626628876
mlp_ae,mlp_ae@32,32.0,val,96,0.6215044260025024,0.4536190629005432
mlp_ae,mlp_ae@32,32.0,val,97,0.6794136762619019,0.469332754611969
mlp_ae,mlp_ae@32,32.0,val,98,0.7113422751426697,0.4885551631450653
mlp_ae,mlp_ae@32,32.0,val,99,0.7393326759338379,0.5061110854148865
mlp_ae,mlp_ae@32,32.0,test,0,0.692790150642395,0.4829036593437195
mlp_ae,mlp_ae@32,32.0,test,1,0.6459307074546814,0.45856305956840515
mlp_ae,mlp_ae@32,32.0,test,2,0.6339854598045349,0.4486199617385864
mlp_ae,mlp_ae@32,32.0,test,3,0.6565214991569519,0.45435893535614014
mlp_ae,mlp_ae@32,32.0,test,4,0.6186947226524353,0.4672601521015167
mlp_ae,mlp_ae@32,32.0,test,5,0.5960198044776917,0.466890811920166
mlp_ae,mlp_ae@32,32.0,test,6,0.5777145028114319,0.4490807354450226
mlp_ae,mlp_ae@32,32.0,test,7,0.6018219590187073,0.45664042234420776
